# homm2 retained match maxima by normalized function source hash.
# Observational only; never an enforcement baseline.
# Updated by `homm2 status update` and `homm2 build`; do not hand-edit.
# unit<TAB>fn<TAB>max_fuzzy<TAB>src_hash
BASE/RESMGR	?RemoveResource@resourceManager@@QAEXPAVresource@@@Z	100.0000	fa35058c823e
BASE/RESMGR	?RestorePosition@resourceManager@@QAEXXZ	100.0000	afe27d2af7cb
BASE/RESMGR	?SavePosition@resourceManager@@QAEXXZ	100.0000	83873e6a776b
BASE/RESOURCE	??0resource@@QAE@FKFPAV0@@Z	100.0000	b324314c8ab2
BASE/RESOURCE	??0resource@@QAE@XZ	100.0000	dd9a186697f7
BASE/RESOURCE	??1resource@@UAE@XZ	100.0000	0363d4f7efa1
BASE/Ripple	?DoRipple@@YIXPAVbitmap@@0HH@Z	100.0000	1106597f15f6
BASE/SAMPLE	??0MIDIWrap@@QAE@PAD@Z	100.0000	431f928b2e38
BASE/SAMPLE	??0sample@@QAE@PADJJJ@Z	99.6061	258410654b75
BASE/SAMPLE	??1MIDIWrap@@UAE@XZ	100.0000	a3e95d013289
BASE/SAMPLE	??1sample@@UAE@XZ	100.0000	61aec4ed97f2
BASE/TEXTWDGT	??0textWidget@@QAE@FFFFPAD0FFFF@Z	100.0000	5fa6b0f67de6
BASE/TEXTWDGT	??0textWidget@@QAE@XZ	97.3684	9fa70799c333
BASE/TEXTWDGT	??1textWidget@@UAE@XZ	100.0000	3c3a027cc3eb
BASE/TEXTWDGT	?Draw@textWidget@@UAEXXZ	100.0000	6e90aa7d9a4c
BASE/TEXTWDGT	?Main@textWidget@@UAEHAAUtag_message@@@Z	100.0000	a9c6fa37dcd0
BASE/TEXTWDGT	?Read@textWidget@@QAEXXZ	100.0000	c73ec18a7b24
BASE/TEXTWDGT	?SetColorIndex@textWidget@@QAEXF@Z	100.0000	598fb85c39bc
BASE/TEXTWDGT	?SetText@textWidget@@QAEXPAD@Z	100.0000	6839436e2c62
BASE/TILE	_TileToBitmap	100.0000	4c92a0567d35
BASE/TILESET	??0tileset@@QAE@K@Z	100.0000	19730d03b381
BASE/TILESET	??1tileset@@UAE@XZ	100.0000	8afda7fbf75c
BASE/Textntry	??0textEntryWidget@@QAE@FFFFFPAD0F0FFFFHH@Z	98.6522	f7314fed822c
BASE/Textntry	??0textEntryWidget@@QAE@XZ	100.0000	4615409aa0bd
BASE/Textntry	??1textEntryWidget@@UAE@XZ	100.0000	b69d22a3f592
BASE/Textntry	?Draw@textEntryWidget@@UAEXXZ	100.0000	4677e32ef1b4
BASE/Textntry	?Main@textEntryWidget@@UAEHAAUtag_message@@@Z	100.0000	45f27e7cb0e9
BASE/Textntry	?Read@textEntryWidget@@QAEXH@Z	98.6755	38f1f2738c0e
BASE/Textntry	?SetupDisplayString@textEntryWidget@@QAEXPADG@Z	99.9324	7e8c231abf9b
BASE/WIDGET	??0widget@@QAE@FFFFFF@Z	100.0000	edb0310595ba
BASE/WIDGET	??0widget@@QAE@XZ	100.0000	dcdada0f994d
BASE/WIDGET	??1widget@@UAE@XZ	100.0000	7e399133b272
BASE/WIDGET	?Close@widget@@QAEXXZ	100.0000	2139d862f571
BASE/WIDGET	?Dim@widget@@QAEXXZ	74.3077	f9374c7e11c9
BASE/WIDGET	?Main@widget@@UAEHAAUtag_message@@@Z	96.1533	4152f459e18e
BASE/WIDGET	?Open@widget@@QAEHHPAVheroWindow@@@Z	100.0000	db8b82c9e01e
BASE/WINDOW	??0heroWindow@@QAE@HHHHH@Z	100.0000	221317db78d3
BASE/WINDOW	??0heroWindow@@QAE@HHPAD@Z	100.0000	989a89295ac5
BASE/WINDOW	??0heroWindow@@QAE@XZ	100.0000	51037df734c8
BASE/WINDOW	?AddWidget@heroWindow@@QAEXPAVwidget@@H@Z	100.0000	407567a463f2
BASE/WINDOW	?BroadcastMessage@heroWindow@@QAEHAAUtag_message@@@Z	100.0000	067de2667c69
BASE/WINDOW	?Close@heroWindow@@QAEXXZ	100.0000	76e767ac93d0
BASE/WINDOW	?DrawWindow@heroWindow@@QAEXH@Z	100.0000	f6c21a761d36
BASE/WINDOW	?DrawWindow@heroWindow@@QAEXHHH@Z	100.0000	44668a2f9b29
BASE/WINDOW	?DrawWindow@heroWindow@@QAEXXZ	100.0000	f649650c4c90
BASE/WINDOW	?MoveWindow@heroWindow@@QAEXHH@Z	100.0000	df1dd111b48c
BASE/WINDOW	?Open@heroWindow@@QAEHHH@Z	100.0000	d99e5d9f2b7f
BASE/WINDOW	?RemoveAndDeleteWidget@heroWindow@@QAEXH@Z	100.0000	4ccbfc786801
BASE/WINDOW	?RemoveWidget@heroWindow@@QAEXPAVwidget@@@Z	100.0000	bd140157a7a5
BASE/WINDOW	?RestoreBackground@heroWindow@@QAEXXZ	100.0000	9d5eb1ac139b
BASE/WINDOW	?SaveBackground@heroWindow@@QAEHXZ	100.0000	b3a5e9e584e1
BASE/WINMGR	??0heroWindowManager@@QAE@XZ	100.0000	a76cec9c7460
BASE/WINMGR	?AddWindow@heroWindowManager@@QAEXPAVheroWindow@@HH@Z	98.9730	bd4cb9cd95e0
BASE/WINMGR	?BroadcastMessage@heroWindowManager@@QAEHHHHH@Z	81.1765	d182d17e83ce
BASE/WINMGR	?Close@heroWindowManager@@UAEXXZ	95.7143	5d7aab395f80
BASE/WINMGR	?ConvertToHover@heroWindowManager@@QAEHAAUtag_message@@@Z	100.0000	03849a7cf155
BASE/WINMGR	?CreateColorLookupTables@@YIXXZ	100.0000	5281ad28d06b
BASE/WINMGR	?CreateColorTables@@YIXXZ	100.0000	e13620843518
BASE/WINMGR	?CreateFizzleTables@@YIXXZ	100.0000	2437ef506d03
BASE/WINMGR	?CycleColors@@YIXH@Z	97.4330	bfceb1b0a91e
BASE/WINMGR	?DoDialog@heroWindowManager@@QAEHPAVheroWindow@@P6IHAAUtag_message@@@ZH@Z	100.0000	638de5c03493
BASE/WINMGR	?FadeScreen@heroWindowManager@@QAEXHHPAVpalette@@@Z	97.1250	2b641dfbe708
BASE/WINMGR	?FizzleForward@heroWindowManager@@QAEXHHHHHPAC0@Z	99.2697	16fa8665a555
BASE/WINMGR	?Main@heroWindowManager@@UAEHAAUtag_message@@@Z	100.0000	18a06f98795b
BASE/WINMGR	?Open@heroWindowManager@@UAEHH@Z	100.0000	63815ed2ee74
BASE/WINMGR	?RedrawScreen@heroWindowManager@@QAEXXZ	100.0000	80af7c93e8e5
BASE/WINMGR	?ReleaseFizzleSource@heroWindowManager@@QAEXXZ	100.0000	c8f1b71f9ba1
BASE/WINMGR	?RemoveWindow@heroWindowManager@@QAEXPAVheroWindow@@@Z	100.0000	aa62c62844ba
BASE/WINMGR	?SaveFizzleSource@heroWindowManager@@QAEXHHHH@Z	100.0000	e8959e8a2345
BASE/WINMGR	?ScreenShot@heroWindowManager@@QAEXXZ	100.0000	bebdf1dc746e
BASE/WINMGR	?UpdateScreen@heroWindowManager@@QAEXXZ	100.0000	cbb44db6f8b6
BASE/WINMGR	?UpdateScreenRegion@heroWindowManager@@QAEXHHHH@Z	100.0000	45c3ea706652
BASE/bmap2	?BlitBitmap@@YIXPAVbitmap@@HHHH0HH@Z	98.6000	279316cad74f
BASE/bmap2	?DimBitmapArea@@YIXPAVbitmap@@HHHHH@Z	97.2000	1f400ac5219e
BASE/bmap2	?FillBitmapArea@@YIXPAVbitmap@@HHHHH@Z	98.4091	8924e914a092
BASE/bmap2	?FillBitmapAreaClip@@YIXPAVbitmap@@HHHHHHHHH@Z	97.6000	e4a324d86f19
BASE/droplist	??0dropListWidget@@QAE@XZ	100.0000	74d9d53389d0
BASE/droplist	??1dropListWidget@@UAE@XZ	100.0000	99b074cdfbe3
BASE/droplist	?DeleteItem@dropListWidget@@QAEXH@Z	100.0000	abe880b8bd31
BASE/droplist	?Draw@dropListWidget@@UAEXXZ	100.0000	d9036fae9fea
BASE/droplist	?DrawDropStuff@dropListWidget@@QAEXXZ	100.0000	e6e7b0902dfa
BASE/droplist	?Main@dropListWidget@@UAEHAAUtag_message@@@Z	100.0000	d99815b504e4
BASE/droplist	?ProcessSelectDialog@dropListWidget@@QAEXXZ	95.9832	4fe71817c67d
BASE/droplist	?Read@dropListWidget@@QAEXXZ	90.6721	7ecd3cb00e25
BASE/droplist	?RestoreDropBackground@dropListWidget@@QAEXXZ	100.0000	a12dd5677fbf
BASE/droplist	?SaveDropBackground@dropListWidget@@QAEXXZ	100.0000	33440694b7af
BASE/icon2bc	?IconToBitmapColorTable@@YIXPAVicon@@PAVbitmap@@HHHHHHHHHPAEH@Z	82.3099	9ebc7f352e8f
BASE/icon2bs	?IconToBitmapScale@@YIXPAVicon@@PAVbitmap@@HHHHHHHHH@Z	73.1347	284f45087319
BASE/icon2by	?IconToBitmapYModify@@YIXPAVicon@@PAVbitmap@@HHHHHHHHHPAC@Z	89.9619	3678ebd8620d
BASE/iconf2bc	?FlipIconToBitmapColorTable@@YIXPAVicon@@PAVbitmap@@HHHHHHHHHPAE@Z	85.4232	a67db21f24dc
BASE/iconf2by	?FlipIconToBitmapYModify@@YIXPAVicon@@PAVbitmap@@HHHHHHHHHPAC@Z	88.2547	4395d8919dce
BASE/listbox	??0listBoxWidget@@QAE@XZ	100.0000	f0dad7fb5fcc
BASE/listbox	??1listBoxWidget@@UAE@XZ	98.9773	09f021777edb
BASE/listbox	?DeleteItem@listBoxWidget@@QAEXH@Z	100.0000	0c7ef3a9e420
BASE/listbox	?Draw@listBoxWidget@@UAEXXZ	100.0000	0628dc7098ba
BASE/listbox	?DrawLBStuff@listBoxWidget@@QAEXH@Z	100.0000	b502e598c47b
BASE/listbox	?Main@listBoxWidget@@UAEHAAUtag_message@@@Z	99.0488	cb389be39c89
BASE/listbox	?ProcessMouseMessage@listBoxWidget@@QAEHAAUtag_message@@@Z	99.1322	1cb4a844eba9
BASE/listbox	?Read@listBoxWidget@@QAEXXZ	100.0000	8c338153991b
BASE/miscwin	?AutoInitSVGA@@YIFXZ	100.0000	97733f0d7f3c
BASE/miscwin	@BlitBitmapToScreenVesa@28	99.1118	7406d59885d7
BASE/soundmgr	??0soundManager@@QAE@XZ	100.0000	2f50cdc25ef1
BASE/soundmgr	?AdjustMusicVolumes@soundManager@@QAEXXZ	100.0000	4735b1da2229
BASE/soundmgr	?AdjustSoundVolumes@soundManager@@QAEXXZ	100.0000	532a013a757f
BASE/soundmgr	?AllocateSampleHandles@soundManager@@QAEXXZ	100.0000	d1623e77e613
BASE/soundmgr	?CDIsPlaying@soundManager@@QAEHXZ	99.8913	be6aaa0af5d6
BASE/soundmgr	?CDPlay@soundManager@@QAEXHHHH@Z	99.9821	19c1d1aa1228
BASE/soundmgr	?CDPoll@soundManager@@QAEXXZ	100.0000	e45b7ed0d875
BASE/soundmgr	?CDSetVolume@soundManager@@QAEXHH@Z	100.0000	acc73d6c9710
BASE/soundmgr	?CDShutdown@soundManager@@QAEXXZ	100.0000	3577c99b0359
BASE/soundmgr	?CDStartup@soundManager@@QAEXXZ	100.0000	c93c4e1b701a
BASE/soundmgr	?CDStop@soundManager@@QAEXXZ	99.9351	3a2f4237e370
BASE/soundmgr	?Close@soundManager@@UAEXXZ	98.3947	d74b66cf8d0c
BASE/soundmgr	?ConvertVolume@soundManager@@QAEHHH@Z	100.0000	bc7b82f335b8
BASE/soundmgr	?DigitalReport@soundManager@@QAEJPAU_SAMPLE@@F@Z	100.0000	61bfa318e11d
BASE/soundmgr	?ForcePollSound@soundManager@@QAEXXZ	100.0000	19cb8a8d1fc2
BASE/soundmgr	?GetNumberCDDrives@soundManager@@QAEXXZ	100.0000	fde24968c623
BASE/soundmgr	?HandleMCIError@@YIXHPAD@Z	100.0000	98609c248acf
BASE/soundmgr	?Main@soundManager@@UAEHAAUtag_message@@@Z	100.0000	c77cc4bc2f04
BASE/soundmgr	?MemorySample@soundManager@@QAEPAU_SAMPLE@@PAVsample@@@Z	100.0000	4a589c09efad
BASE/soundmgr	?ModifySample@soundManager@@QAEXPAU_SAMPLE@@FJ@Z	100.0000	bde455b0b098
BASE/soundmgr	?MusicPlaying@soundManager@@QAEHXZ	100.0000	22ab9ab50b54
BASE/soundmgr	?Open@soundManager@@UAEHH@Z	100.0000	99a77141cd5f
BASE/soundmgr	?PlayAmbientMusic@soundManager@@QAEXHJH@Z	100.0000	521f2cfe5a8f
BASE/soundmgr	?PollSound@soundManager@@QAEXXZ	100.0000	87f3f9ed00d5
BASE/soundmgr	?ServiceSound@soundManager@@QAEXXZ	100.0000	5c5533d80356
BASE/soundmgr	?SetMusicQuality@soundManager@@QAEXH@Z	100.0000	fd47550b3d53
BASE/soundmgr	?SetReady2Poll@@YGXK@Z	100.0000	ac22a3eb3093
BASE/soundmgr	?StartSample@soundManager@@QAEPAU_SAMPLE@@PADPAPADFFHHJ@Z	100.0000	aed80b16474e
BASE/soundmgr	?StopAllSamples@soundManager@@QAEXH@Z	100.0000	930969775cda
BASE/soundmgr	?StopSample@soundManager@@QAEXPAU_SAMPLE@@@Z	100.0000	311edf8d86b4
BASE/soundmgr	?SwitchAmbientMusic@soundManager@@QAEXH@Z	100.0000	bc6a38590c7b
BASE/soundmgr	?UpdateTimers@@YGXK@Z	100.0000	d4ca54ed70af
BASE/soundmgr	?ValidatePreviousPosition@soundManager@@QAEXH@Z	100.0000	b3f876eb3f10
BASE/soundmgr	?WAVE_init_driver@@YIPAU_DIG_DRIVER@@KGGG@Z	100.0000	9e7b692c76df
EDITOR/mapcell	??0fullMap@@QAE@XZ	100.0000	4fd01bc37bd0
EDITOR/mapcell	??1fullMap@@QAE@XZ	100.0000	cfae0d66a5ee
EDITOR/mapcell	?ChangeTilesetIndex@fullMap@@QAEXPAVmapCell@@HHHHHH@Z	98.0950	5dd44c2244ce
EDITOR/mapcell	?ClearCellExtra@fullMap@@QAEXH@Z	100.0000	3fceffdf92e7
EDITOR/mapcell	?Close@fullMap@@QAEXXZ	100.0000	5a0c9c6b056b
EDITOR/mapcell	?GetNewCellExtraIndex@fullMap@@QAEHXZ	100.0000	d13179af1436
EDITOR/mapcell	?GetNewCellExtraObject@fullMap@@QAEPAUmapCellExtra@@HH@Z	97.2789	b7db01801c72
EDITOR/mapcell	?GetNewCellExtraOverlay@fullMap@@QAEPAUmapCellExtra@@HH@Z	97.2789	ab58fea74bf8
EDITOR/mapcell	?Init@fullMap@@QAEXHH@Z	99.9375	c04f466bc074
EDITOR/mapcell	?Read@fullMap@@QAEXHH@Z	98.7330	107173601e1d
EDITOR/mapcell	?Write@fullMap@@QAEXH@Z	100.0000	4a2aaa54ffdc
SOURCE/ADVMGR	??0advManager@@QAE@XZ	100.0000	1a4ac782f005
SOURCE/ADVMGR	?APanelHandler@@YIHAAUtag_message@@@Z	97.8679	f7e89812e295
SOURCE/ADVMGR	?AdvPanel@advManager@@QAEXXZ	100.0000	b59ba316d69a
SOURCE/ADVMGR	?CPanelHandler@@YIHAAUtag_message@@@Z	93.9959	31b65ac6c313
SOURCE/ADVMGR	?CastSpell@advManager@@QAEXH@Z	100.0000	956a909f113f
SOURCE/ADVMGR	?CheckCastSpell@advManager@@QAEXXZ	100.0000	903203e80d0e
SOURCE/ADVMGR	?CheckDimHero@advManager@@QAEXXZ	100.0000	4db2c44d8dd2
SOURCE/ADVMGR	?CheckDimNextHeroBut@advManager@@QAEXXZ	100.0000	60af489e59c7
SOURCE/ADVMGR	?CheckHandleNet@advManager@@QAEPADXZ	100.0000	d5e5a218848d
SOURCE/ADVMGR	?CheckHandleNetPlayerWait@advManager@@QAEHAAUtag_message@@H@Z	100.0000	2eae8fde8de7
SOURCE/ADVMGR	?CheckLoadSample@advManager@@QAEXH@Z	100.0000	113bdc258cdb
SOURCE/ADVMGR	?CheckScreenScroll@advManager@@QAEXXZ	100.0000	91226cf73bac
SOURCE/ADVMGR	?CheckSetEvilInterface@advManager@@QAEXHH@Z	98.5217	fd42bdf03c53
SOURCE/ADVMGR	?ClearBottomView@advManager@@QAEXXZ	100.0000	fb49c92a6a6c
SOURCE/ADVMGR	?Close@advManager@@UAEXXZ	99.0848	4d5af55831b3
SOURCE/ADVMGR	?ComboDraw@advManager@@QAEHH@Z	100.0000	e3655562a8de
SOURCE/ADVMGR	?ComboDraw@advManager@@QAEHHHH@Z	97.1892	6148987f4997
SOURCE/ADVMGR	?CompleteDraw@advManager@@QAEXH@Z	100.0000	51da8a03dd11
SOURCE/ADVMGR	?CompleteDraw@advManager@@QAEXHHHH@Z	99.5944	b6d5be44737e
SOURCE/ADVMGR	?ComputeAdvNetControl@@YIXXZ	96.6438	1ab6389a0ee3
SOURCE/ADVMGR	?ControlPanel@advManager@@QAEHXZ	93.3248	ef9f9de1ad3f
SOURCE/ADVMGR	?DeactivateCurrHero@advManager@@QAEXXZ	100.0000	79e26bb16f63
SOURCE/ADVMGR	?DeactivateCurrTown@advManager@@QAEXXZ	100.0000	27cd805571d3
SOURCE/ADVMGR	?DemobilizeCurrHero@advManager@@QAEXXZ	96.5049	7f01c363a141
SOURCE/ADVMGR	?DimensionDoor@advManager@@QAEXXZ	99.9862	1ab2ffc71aee
SOURCE/ADVMGR	?DimensionDoorHandler@@YIHAAUtag_message@@@Z	98.2857	b09e4c83e440
SOURCE/ADVMGR	?DisableButtons@advManager@@QAEXXZ	98.9107	ca32152d651e
SOURCE/ADVMGR	?DoAdvCommand@advManager@@QAEPAVmapCell@@XZ	100.0000	955df97f30fb
SOURCE/ADVMGR	?DoHeroKnob@advManager@@QAEXXZ	98.9342	d559c91b7f56
SOURCE/ADVMGR	?DoTownKnob@advManager@@QAEXXZ	98.9210	52ce8647f971
SOURCE/ADVMGR	?DoVisions@advManager@@QAEHPAVhero@@@Z	99.9848	b26e872dba03
SOURCE/ADVMGR	?DrawAdventureBorder@advManager@@QAEXXZ	100.0000	c35bd8b79a65
SOURCE/ADVMGR	?DrawCell@advManager@@QAEXHHHHHH@Z	90.4724	7ad3eeb7ef20
SOURCE/ADVMGR	?EnableButtons@advManager@@QAEXXZ	98.9107	a28d68bbf7f8
SOURCE/ADVMGR	?FindAdjacentMonster@advManager@@QAEHHHPAH0HH@Z	95.5556	5e842c453f1b
SOURCE/ADVMGR	?ForceNewHover@advManager@@QAEXXZ	100.0000	6df70c0c3baf
SOURCE/ADVMGR	?GetArmySizeName@advManager@@QAEPADHH@Z	100.0000	f254a8d41a53
SOURCE/ADVMGR	?GetCell@advManager@@QAEPAVmapCell@@HH@Z	91.4286	b584d66179f2
SOURCE/ADVMGR	?GetCloudLookup@advManager@@QAEHHH@Z	97.3251	0d7f1fa217da
SOURCE/ADVMGR	?GetCursorSampleSet@advManager@@QAEXH@Z	100.0000	90a168469a56
SOURCE/ADVMGR	?GetManaFrame@@YIHH@Z	100.0000	5313adfe20ff
SOURCE/ADVMGR	?GetMobilityFrame@@YIHH@Z	100.0000	11ff82621dc9
SOURCE/ADVMGR	?GetSoundId@advManager@@QAEHHH@Z	100.0000	d9fabb10ec5f
SOURCE/ADVMGR	?HeroQuickView@advManager@@QAEXHHHH@Z	98.9568	c95a67cd268f
SOURCE/ADVMGR	?HideRoute@advManager@@QAEXHHH@Z	100.0000	8bcfe3a8dd78
SOURCE/ADVMGR	?InsertSound@advManager@@QAEXHHHH@Z	98.7050	24d061448b62
SOURCE/ADVMGR	?IsCrystalBallInEffect@advManager@@QAEHHHH@Z	98.1539	320a44746fe8
SOURCE/ADVMGR	?LoadRemote@advManager@@QAEXXZ	100.0000	102b8f0d733b
SOURCE/ADVMGR	?Main@advManager@@UAEHAAUtag_message@@@Z	99.9980	1016857ebb1a
SOURCE/ADVMGR	?MapExtraPosAndAdjacentsSet@@YIHHHE@Z	98.1690	2a0eecd577ff
SOURCE/ADVMGR	?MobilizeCurrHero@advManager@@QAEXH@Z	100.0000	8e4bc8dd471f
SOURCE/ADVMGR	?MouseInScrollZone@advManager@@QAEHXZ	100.0000	d02799371e9a
SOURCE/ADVMGR	?Open@advManager@@UAEHH@Z	100.0000	a5161d54951f
SOURCE/ADVMGR	?ProcessDeSelect@advManager@@QAEHPAUtag_message@@PAHPAPAVmapCell@@@Z	100.0000	1d63947b66dc
SOURCE/ADVMGR	?ProcessHover@advManager@@QAEHHH@Z	97.9437	5c46ba0e5e21
SOURCE/ADVMGR	?ProcessSearch@advManager@@QAEHHH@Z	99.4859	4f78860c95f2
SOURCE/ADVMGR	?ProcessSelect@advManager@@QAEHPAUtag_message@@PAPAVmapCell@@@Z	97.7636	f847a73f1891
SOURCE/ADVMGR	?PuzzleDraw@advManager@@QAEXHHHH@Z	99.9091	bf8c38575413
SOURCE/ADVMGR	?QuickInfo@advManager@@QAEXHH@Z	100.0000	057a04d268f1
SOURCE/ADVMGR	?RedrawAdvScreen@advManager@@QAEXHH@Z	97.5000	c8cba985ef3c
SOURCE/ADVMGR	?Reseed@advManager@@QAEXHH@Z	100.0000	e0ec284215fa
SOURCE/ADVMGR	?SaveAdventureBorder@advManager@@QAEXXZ	97.6163	7a8436008976
SOURCE/ADVMGR	?SaveGame@@YIHXZ	100.0000	8cdef41d45fa
SOURCE/ADVMGR	?ScreenScroll@advManager@@QAEXHH@Z	100.0000	a528348a77d5
SOURCE/ADVMGR	?SeedTo@advManager@@QAEXHH@Z	100.0000	12e720f2a9f9
SOURCE/ADVMGR	?SetEnvironmentOrigin@advManager@@QAEXHHH@Z	100.0000	ad62dfd84a7d
SOURCE/ADVMGR	?SetHeroContext@advManager@@QAEXHH@Z	99.7540	d8e11dbe3c08
SOURCE/ADVMGR	?SetInitialMapOrigin@advManager@@QAEXXZ	100.0000	7450adefe6ef
SOURCE/ADVMGR	?SetTownContext@advManager@@QAEXH@Z	100.0000	68b4e6cddb7f
SOURCE/ADVMGR	?ShowRoute@advManager@@QAEXHHH@Z	100.0000	babb3639915b
SOURCE/ADVMGR	?StopOnTrigger@@YIEPAVmapCell@@@Z	100.0000	7cc1f4acc970
SOURCE/ADVMGR	?SummonBoat@advManager@@QAEXXZ	99.4153	70190e828a2a
SOURCE/ADVMGR	?SystemOptions@advManager@@QAEXXZ	99.6436	02796bc30ef7
SOURCE/ADVMGR	?SystemOptionsHandler@@YIHAAUtag_message@@@Z	100.0000	928abc058d8b
SOURCE/ADVMGR	?TeleportTo@advManager@@QAEXPAVhero@@HHHH@Z	98.7456	08f75a9815bf
SOURCE/ADVMGR	?TownGate@advManager@@QAEXH@Z	99.9855	7ef6c69edd80
SOURCE/ADVMGR	?TownPortalHandler@@YIHAAUtag_message@@@Z	99.1644	33bae9393d63
SOURCE/ADVMGR	?TownQuickView@advManager@@QAEXHHHH@Z	99.0764	0a15fbed2733
SOURCE/ADVMGR	?TrimLoopingSounds@advManager@@QAEXH@Z	97.8829	6a954fd515bd
SOURCE/ADVMGR	?UpdBottomView@advManager@@QAEXHHH@Z	99.0654	e2d6caefa05c
SOURCE/ADVMGR	?UpdBottomViewEnemyTurn@advManager@@QAEHXZ	98.9677	a9b8e671e56a
SOURCE/ADVMGR	?UpdBottomViewHero@advManager@@QAEHXZ	98.0548	9acebdb66e42
SOURCE/ADVMGR	?UpdBottomViewKingdom@advManager@@QAEHXZ	99.0929	bfa8e67c129c
SOURCE/ADVMGR	?UpdBottomViewNewTurn@advManager@@QAEHXZ	97.9912	7657865799ac
SOURCE/ADVMGR	?UpdBottomViewResMsg@advManager@@QAEHXZ	98.2096	6b209b403dc0
SOURCE/ADVMGR	?UpdateHeroLocator@advManager@@QAEXHHH@Z	99.0610	187230b07a67
SOURCE/ADVMGR	?UpdateHeroLocators@advManager@@QAEXHH@Z	99.9265	c9fe2a838f11
SOURCE/ADVMGR	?UpdateRadar@advManager@@QAEXHH@Z	98.5774	6188e0dcd6f3
SOURCE/ADVMGR	?UpdateScreen@advManager@@QAEXHH@Z	100.0000	0fbf04a84cd0
SOURCE/ADVMGR	?UpdateSystemOptions@@YIXH@Z	94.0829	9f00adec586d
SOURCE/ADVMGR	?UpdateTownLocators@advManager@@QAEXHH@Z	99.9718	d842b621a761
SOURCE/ADVMGR	?ViewPuzzle@advManager@@QAEXXZ	99.1384	feec2a8721b7
SOURCE/AI	?AICheckRetreat@combatManager@@QAEHXZ	99.7261	16df51ac9b0a
SOURCE/AI	?AttemptAdjacentAttack@combatManager@@QAEHPAVarmy@@@Z	99.1150	6abbf1d20778
SOURCE/AI	?AttemptAttack@combatManager@@QAEHPAVarmy@@HH@Z	100.0000	802e053483a4
SOURCE/AI	?DoCompAI@combatManager@@QAEXH@Z	97.4966	4ffee81a40cf
SOURCE/AI	?DoLichShot@combatManager@@QAEXPAVarmy@@@Z	100.0000	db9fcf76860f
SOURCE/AI	?GetAllMask@combatManager@@QAEHH@Z	100.0000	dfefa7e559c6
SOURCE/AI	?GetBestArmy@combatManager@@QAEHHH@Z	75.4557	cdc1f3e6bae2
SOURCE/AI	?GetClosestArmy@combatManager@@QAEHPAVarmy@@HH@Z	100.0000	8739821253bb
SOURCE/AI	?GetFlyerMask@combatManager@@QAEHH@Z	92.0500	ac3b99134915
SOURCE/AI	?GetMirrorImageMask@combatManager@@QAEHH@Z	88.4364	3b37bbd506ab
SOURCE/AI	?GetModLichDamage@combatManager@@QAEMPAVarmy@@M@Z	99.9123	b503808ab5c7
SOURCE/AI	?GetOutOfItMask@combatManager@@QAEHH@Z	100.0000	15726e3a2b16
SOURCE/AI	?GetShooterMask@combatManager@@QAEHH@Z	92.4286	eef05133c1ca
SOURCE/AI	?GetStrength@combatManager@@QAEKHH@Z	88.6429	561d5c9676fa
SOURCE/AI	?GetTraitorMask@combatManager@@QAEHH@Z	89.7419	33430da0f2a5
SOURCE/AI	?GetWalkerMask@combatManager@@QAEHH@Z	92.6897	0c5ad8926819
SOURCE/AI	?GetWorstArmy@combatManager@@QAEHHH@Z	87.7544	96ffb8fb5e83
SOURCE/AI	?WalkTowardArmy@combatManager@@QAEHPAVarmy@@HH@Z	95.0248	56ec6a30a818
SOURCE/AI	?WalkTowardArmyFront@combatManager@@QAEHPAVarmy@@HH@Z	99.0120	504d2ac0bf81
SOURCE/ARMY	??0army@@QAE@XZ	100.0000	293616860e1e
SOURCE/ARMY	?AttackTo@army@@QAEHH@Z	96.0687	df01c95e7e93
SOURCE/ARMY	?AttackTo@army@@QAEHXZ	100.0000	3e78f3f1d751
SOURCE/ARMY	?BuildTempWalkSeq@@YIXPAUSMonFrameInfo@@HH@Z	100.0000	900946a241b4
SOURCE/ARMY	?CancelIndividualSpell@army@@QAEXH@Z	100.0000	664aacf51180
SOURCE/ARMY	?CancelSpellType@army@@QAEXH@Z	100.0000	dfc5ea9ac9d9
SOURCE/ARMY	?CheckLuck@army@@QAEXXZ	99.9363	406b4c1e0361
SOURCE/ARMY	?Cure@army@@QAEXH@Z	100.0000	d5bb8726c91d
SOURCE/ARMY	?Damage@army@@QAEHJH@Z	95.2083	c7dedb96a32f
SOURCE/ARMY	?DamageEnemy@army@@QAEXPAV1@PAH1HH@Z	96.6767	296bf9c9371e
SOURCE/ARMY	?DecrementSpellRounds@army@@QAEXXZ	99.9545	7ad5644711fe
SOURCE/ARMY	?DirDoAttack@army@@QAEXH@Z	100.0000	9f6c0d7ac47d
SOURCE/ARMY	?DispelGood@army@@QAEXXZ	100.0000	34656c7b2e67
SOURCE/ARMY	?DoAttack@army@@QAEXH@Z	97.4671	11b670bee876
SOURCE/ARMY	?DoHydraAttack@army@@QAEXH@Z	96.0348	ff4d6fa8b1d5
SOURCE/ARMY	?DrawToBuffer@army@@QAEXHHH@Z	97.2370	844e82ce3877
SOURCE/ARMY	?FreeResources@army@@QAEXXZ	100.0000	afc9f5a9db10
SOURCE/ARMY	?GetPowBaseY@army@@QAEHXZ	100.0000	1ddd3d1330bc
SOURCE/ARMY	?GoBerserk@army@@QAEXXZ	95.4282	c91c01907203
